job_id,title,company,published,expires,city,occupation,category,skills,has_city,has_occupation,has_skills
4367d4dd-b084-4282-8470-88deb4674ab0,Ønsker du være vikar i vår barnehage?,Bakkefaret FUS barnehage as,2026-07-27T00:00:00+02:00,2026-08-18T00:00:00+02:00,MJØNDALEN,Not classified,"Barnehage- og skolefritidsassistenter mv., Barnehagemedarbeider, undervisningsassistent, førskole, Barnehageassistent","Barn, Barnehage, Barnehageassistent, Lek, Omsorg, Pedagogisk medarbeider, Småbarnsgruppe, Tilsyn, Vikar",True,False,True
43d5ea1f-a707-4772-b30d-e58a9cf2f216,Vernepleier/miljøterapeut,"Bo og Aktivitet Sør: Husabøryggen PUH 1. etg. (7), Stavanger kommune",2026-07-27T00:00:00+02:00,2026-08-16T00:00:00+02:00,HUNDVÅG,", ","Vernepleier, Vernepleiere, Miljøarbeidere innen sosiale fagfelt, Miljøterapeut, Vernepleiere, Miljøterapeut vernepleier, personlig assistent","Bofellesskap, Brukermedvirkning, Helsefag, Miljøarbeid, Miljøterapeut, Omsorg, Tverrfaglig samarbeid, Utviklingshemming, Veiledning, Vernepleier",True,True,True
4539fc75-2c3e-43a1-a3ef-b2f969ce8cf8,Liker du å være på farten?,"Mestringsenheten, Avdeling ROP, Sandnes kommune",2026-07-27T00:00:00+02:00,2026-08-12T00:00:00+02:00,SANDNES,", ","Sykepleier, Sykepleiere, Vernepleiere, Vernepleier, personlig assistent","Ambulerende team, Boligoppfølging, Helse, Legemiddelhåndtering, Omsorg, Psykisk helse, Rus, Sykepleier, Tverrfaglig samarbeid, Vernepleier",True,True,True
464fc3f3-6701-4cd7-a2fe-376aebd7d3e2,Vil du bli vår nøkkelperson i utviklingen og drift av Forsvarets basemateriell?,Land- og felleskapasiteter,2026-07-27T00:00:00+02:00,2026-08-23T00:00:00+02:00,KOLSÅS,Not classified,"Høyere saksbehandlere i offentlig og privat virksomhet, Høyere saksbehandlere i offentlig og privat virksomhet, Saksbehandler teknisk, naturvitenskapelig utredning, off.adm","Forsvar, Ingeniør, Kraftforsyning, Materiellforvaltning, Overingeniør, Prosjektarbeid, Senioringeniør, Teknisk koordinator, Teknisk rådgivning, Teknisk saksbehandler",True,False,True
4a1fc183-82ab-4728-8619-cff8a5e218bc,Gutt på seks år søker superassistent!,Prima Assistanse avdeling Vestland,2026-07-27T00:00:00+02:00,2026-09-08T00:00:00+02:00,HAUGLANDSHELLA,Not classified,"Brukerstyrt personlig assistent (BPA), Brukerstyrt personlig assistent (BPA), Hjemmehjelper","Assistent, BPA-assistent, Barnepass, Hjelpepleie, Husarbeid, Leke, Omsorg, Personlig assistent, Praktisk bistand, Svømming",True,False,True
4a5eded3-10a1-4c01-8f2f-fdf69cb10fd4,HR- og administrasjonskoordinator,Consto AS,2026-07-27T00:00:00+02:00,2026-08-13T00:00:00+02:00,TROMSØ,", , ","Personalkontormedarbeider, Personalkontormedarbeidere, Personal- og karriererådgivere, HR-koordinator, Høyere saksbehandlere i offentlig og privat virksomhet, Administrasjonskoordinator, Høyere saksbehandlere i offentlig og privat virksomhet","Administrasjon, HR, Kontor, Koordinator, Lederstøtte, Onboarding, Personaladministrasjon, Rapportering, Resepsjon, Sentralbord",True,True,True
4bf13d8a-7f52-4868-ae54-d4b23cd198b1,Platform Engineer sentrale arbeidsflater,Politiets IT-enhet,2026-07-27T00:00:00+02:00,2026-08-16T00:00:00+02:00,OSLO,", ","Citrix systemadministrator, Systemadministratorer, Programvareutviklere, Client Platform Delivery Engineer, programvareutvikler","3. linje support, Automatisering, Citrix, IT, IT-drift, Infrastruktur, Majorstuen, Platform Engineer, Sikkerhet, Virtuelle arbeidsflater",True,True,True
4c1408a8-4431-4e73-9739-f0c224d1b52d,Biblioteksjef,"Kunst og kulturarv, Lillestrøm kommune",2026-07-27T00:00:00+02:00,2026-08-23T00:00:00+02:00,LILLESTRØM,Not classified,"Biblioteksjef, Biblioteksjef, Andre ledere av produksjon og tjenesteyting","Bibliotek, Biblioteksjef, Kulturledelse, Leder, Offentlig sektor, Personalansvar, Strategisk ledelse, Økonomistyring",True,False,True
4c6ea963-42fe-492b-a35e-af3cc17a63cf,Vernepleier 100 % stilling,"Helse og omsorg - Rus- og psykisk helsearbeid, Nærøysund kommune",2026-07-27T00:00:00+02:00,2026-08-09T00:00:00+02:00,KOLVEREID,Not classified,"Vernepleier, Vernepleier, Vernepleiere","Ansvarsvakt, Brukeroppfølging, Helse, Kommunal helse, Miljøterapeut, Omsorg, Psykisk helse, Rus, Vernepleier, Vikariat",True,False,True
4de7dc0f-1b44-4e52-97c0-d217a56eb8a3,Fagarbeider,"Nordby ungdomsskole, Ullensaker kommune",2026-07-27T00:00:00+02:00,2026-08-09T00:00:00+02:00,JESSHEIM,", ","Barnehage- og skolefritidsassistenter mv., Barne- og ungdomsarbeider, Helsefagarbeidere, Helsefagarbeider, pleiemedhjelper","Assistent, Barne- og ungdomsarbeider, Fagarbeider, Funksjonsmangfold, Helsefagarbeider, Oppfølging elever, Relasjonskompetanse, Skole, Tilrettelagt avdeling, Veiledning",True,True,True
4e902f2c-7ca0-428d-9d51-9379fb134e9f,Helsefagarbeider - natt,Bodø kommune,2026-07-27T00:00:00+02:00,2026-08-16T00:00:00+02:00,BODØ,Not classified,"Helsefagarbeider, Helsefagarbeider, Helsefagarbeidere","Bistand, Brukeroppfølging, Helse, Helsefagarbeider, Hjelpepleier, Hjemmesykepleie, Hjemmetjeneste, Nattarbeid, Omsorg, Pleie",True,False,True
4eb00434-3357-4ccb-a43b-1d4566696249,Prosjektledere,"Prosjekt, Skien kommune",2026-07-27T00:00:00+02:00,2026-08-23T00:00:00+02:00,SKIEN,", ","Andre administrative ledere, Sivilingeniører (bygg og anlegg);, Prosjektleder, Prosjektleder, Prosjektleder bygg og anlegg","Anleggsprosjekt, Bygg, Byggeprosjekt, Byggherre, Eiendom, HMS, Kontrakt, Offentlige anskaffelser, Prosjektleder, SHA",True,True,True
4f68e07c-4e66-4f89-bfd9-f5c59f8bb3fb,🌟Helsefagarbeider – Infeksjonsmedisinsk sengepost,Universitetssykehuset Nord-Norge HF,2026-07-27T00:00:00+02:00,2026-08-09T00:00:00+02:00,TROMSØ,Not classified,"Helsefagarbeider, Helsefagarbeider, Helsefagarbeidere","Helsefagarbeider, Hjelpepleier, Infeksjonsmedisin, Omsorg, Pasientoppfølging, Pasientpleie, Sengepost, Sykehus, Tverrfaglig samarbeid",True,False,True
503da144-ff24-41e8-bd23-5adc58dc6606,Vernepleier/sykepleier - Hvelven 85 forsterket avdeling.,"Tilrettelagte tjenester sør, Ringerike kommune",2026-07-27T00:00:00+02:00,2026-08-17T00:00:00+02:00,HØNEFOSS,", ","Vernepleier, Vernepleiere, Sykepleiere, Sykepleier, sykepleier","Botilbud, Brukermedvirkning, Fagansvarlig, Helse, Hvelven 85, Miljøarbeid, Omsorg, Sykepleier, Tverrfaglig samarbeid, Vernepleier",True,True,True
51e799bb-a316-4a1a-9ada-a41c37f04fbf,Ledig 100% og 90%  fast stilling for helsefagarbeider.,"37050 - Asker bo- og omsorgssenter og dagaktivitetstilbud, Asker kommune",2026-07-27T00:00:00+02:00,2026-08-18T00:00:00+02:00,ASKER,Not classified,"Helsefagarbeider, Helsefagarbeider, Helsefagarbeidere","Bo- og omsorgssenter, Demens, Eldreomsorg, Heldøgnsomsorg, Helsefagarbeider, Omsorg, Omsorgsbolig, Pleie, Primærkontakt, Tverrfaglig samarbeid",True,False,True
5211192a-5c27-423f-a7b6-997a637d8fbb,Maskinsjef utasund,Torghatten,2026-07-27T00:00:00+02:00,2026-08-10T00:00:00+02:00,AUKRA,Not classified,"Maskinsjef, Maskinsjef, Skipsmaskinister","Ferge, Maritim, Maskinoffiser, Maskinrom, Maskinsjef, Sertifikat, Sjøfart, Skip, Teknisk drift, Vedlikehold",True,False,True
54a3d3d7-7288-4d78-90c4-7eb4303a644e,70% stilling Prosjektmedarbeider barn og unge -  til og med 28.02.27 m.m. for forlengelse,"OMSORG ADMINISTRASJON, Kåfjord kommune",2026-07-27T00:00:00+02:00,2026-08-17T00:00:00+02:00,BIRTAVARRE,", , , , ","Barnehage- og skolefritidsassistenter mv., Barne- og ungdomsarbeider, Helsefagarbeidere, Helsefagarbeider, Rådgivere innen sosiale fagfelt, Barnevernspedagog, Miljøarbeidere innen sosiale fagfelt, Sosionom, Sykepleiere, Sykepleier, sykepleier","Barn og unge, Barnekoordinator, Forebyggende arbeid, Helse, Helsestasjon, Koordinering, Oppvekst, Prosjektmedarbeider, Skole, Tverrfaglig samarbeid",True,True,True
54a581f2-fd95-4782-bf95-5c2a1dd8b5a3,"Skole/AKS-assistent på spesialgruppen vår, Oasen ","Rosenholm Aktivitetsskole, Oslo kommune, Utdanningsetaten",2026-07-27T00:00:00+02:00,2026-08-11T00:00:00+02:00,OSLO,", ","Barne- og ungdomsarbeider i skolefritidsordning, Barnehage- og skolefritidsassistenter mv., Skoleassistenter, Skoleassistent, Skoleassistenter","AKS-assistent, Assistent, Autisme, Barne- og ungdomsarbeider, Barneskole, Ledsager, Omsorg, Skoleassistent, Spesialgruppe, Stell",True,True,True
54a8b427-5619-4e40-bf08-273599355c2f,Ønsker du deg et vikariat som sosialkonsulent?,"Seksjon psykisk helse og flexbo, Oslo kommune, Bydel St. Hanshaugen",2026-07-27T00:00:00+02:00,2026-08-10T00:00:00+02:00,OSLO,", , ","Sosialkonsulent, Rådgivere innen sosiale fagfelt, Miljøarbeidere innen sosiale fagfelt, Sosionom, Høyere saksbehandlere i offentlig og privat virksomhet, Saksbehandler offentlig administrasjon, politisk medarbeider","Bo-oppfølging, Brukeroppfølging, Hjemmesykepleie, Kantine, Psykisk helse, Rus, Sosialkonsulent, Sosionom, Turnus, Voldsrisikovurdering",True,True,True
554ff718-4fa0-4c08-8fad-21f692080fbb,Rana interkommunale legevakt,Rana kommune Seksjon for legetjenester,2026-07-27T00:00:00+02:00,2026-08-23T00:00:00+02:00,MO I RANA,Not classified,"Sykepleier, Sykepleier, Sykepleiere","Akuttmedisin, Helse, Legevakt, Medikamenthåndtering, Medisinsk nødtelefon, Nattarbeid, Observasjon, Pasientbehandling, Sykepleier, Teamarbeid",True,False,True
598cc29b-0201-4ba0-9928-1e81f2396fcb,Kommunikasjonsleder søkes. Kompleksitet følger med.,"Skatteetaten, Innkreving",2026-07-27T00:00:00+02:00,2026-08-23T00:00:00+02:00,OSLO,Not classified,"Informasjonsrådgivere, Kommunikasjonsansvarlig, talsperson","Endringsledelse, Internkommunikasjon, Kommunikasjon, Kommunikasjonsleder, Leder, Mediehåndtering, Offentlig sektor, Personalansvar, Skatteetaten, Strategisk kommunikasjon",True,False,True
59f7ecad-735d-4298-8fc2-122d1609a472,Har du lyst til å drifte våre utendørsanlegg på Setermoen?,Forsvarsbygg,2026-07-27T00:00:00+02:00,2026-08-16T00:00:00+02:00,BARDU,Not classified,"Driftstekniker, Driftstekniker, Andre ingeniører","Anleggsgartner, Bygg og anlegg, Byggdrifter, Driftstekniker, Eiendomsdrift, Maskinfører, Servicearbeid, Snøbrøyting, Utendørsarbeid, Vedlikehold",True,False,True
5a3dbcad-e547-4f84-b1d2-e4f432dd3a60,"Vernepleier, 100 % fast til en nyopprettet institusjon - Rus og ROP","Livsmestring rus og ROP, Fredrikstad kommune",2026-07-27T00:00:00+02:00,2026-08-12T00:00:00+02:00,FREDRIKSTAD,Not classified,"Vernepleiere, Vernepleier, personlig assistent","Helse, Institusjon, Legemiddelhåndtering, Miljøterapeut, Omsorg, Psykisk helse, ROP, Rus, Sosialfaglig arbeid, Vernepleier",True,False,True
5ac0b171-b3a1-4211-bce3-9b8027395b09,Lager-/logistikkmedarbeider,"Behandlingshjelpemidler, Universitetssykehuset Nord-Norge HF",2026-07-27T00:00:00+02:00,2026-08-16T00:00:00+02:00,TROMSØ,Not classified,"Lager-/logistikkmedarbeider, Lager-/logistikkmedarbeider, Lagermedarbeidere og materialforvaltere","Datakunnskap, Førerkort, Lager, Lagerarbeider, Logistikk, Logistikkmedarbeider, Serviceinnstilt, Utkjøring, Varemottak, Vareplukk",True,False,True
5c22a710-9ef2-4b40-86e0-44a704c2b7e1,KIWI Semsmoen søker etter butikkmedarbeider deltid 10 %,KIWI Semsmoen,2026-07-27T00:00:00+02:00,2026-08-31T23:59:59+02:00,HOKKSUND,Not classified,"Butikkmedarbeider dagligvarebutikk, Butikkmedarbeider dagligvarebutikk, Butikkmedarbeidere","Butikk, Butikkmedarbeider, Dagligvare, Kasse, Kundeservice, Salgsmedarbeider, Serviceinnstilling, Varepåfyller",True,False,True
5c2400c9-93b9-49a9-824b-2d6d83aac5d5,Veileder i avdeling Ung,Nav Frogner ,2026-07-27T00:00:00+02:00,2026-08-16T00:00:00+02:00,OSLO,Not classified,"Saksbehandlere innen sosiale ytelser, Veileder Nav, Saksbehandlere innen sosiale ytelser, Veileder Nav i avdeling Marked og tiltak, karriereveileder","Arbeidsinkludering, NAV, Oppfølging, Relasjonsbygging, Rådgiver, Saksbehandling, Ungdom, Veileder, Velferd",True,False,True
5f386ae1-2412-4719-9978-b1bfa489bdfb,Barnehagelærer - økt pedagogtetthet,"Barnehageavdelingen, Oslo kommune, Bydel Bjerke",2026-07-27T00:00:00+02:00,2026-08-14T00:00:00+02:00,OSLO,Not classified,"Barnehagelærer, Barnehagelærer, Førskolelærere","Barn, Barnehage, Barnehagelærer, Inkludering, Observasjon, Pedagog, Pedagogisk arbeid, Planlegging, Språkarbeid, Tverrfaglig samarbeid",True,False,True
631ac45b-130d-4cd8-a0ca-7a0594c3b5ad,Helsefagarbeider - Stokmarknes sykehjem,Hadsel kommune Stokmarknes sykehjem,2026-07-27T00:00:00+02:00,2026-08-23T00:00:00+02:00,STOKMARKNES,Not classified,"Helsefagarbeider sykehjem, Helsefagarbeider sykehjem, Helsefagarbeidere","Autorisasjon, Demensomsorg, Eldreomsorg, Geriatri, Helse, Helsefagarbeider, Omsorg, Pleiemedarbeider, Sykehjem",True,False,True
634b1db1-67c6-4603-9f1c-f0011b755053,Konduktøraspirant,"Vy tog Øst/Kondasprekruttering, Vygruppen AS",2026-07-27T00:00:00+02:00,2026-08-09T00:00:00+02:00,OSLO,Not classified,"Konduktører, Konduktøraspiranter, Konduktører","Billettkontroll, Jernbane, Konduktør, Konduktøraspirant, Kundeservice, Reiseliv, Service, Sikkerhet, Tog, Transport",True,False,True
64d72232-b00c-4b23-aba3-32e37fc64b0a,Ønsker du en rolle med fagansvar og stor påvirkningskraft innen informasjonssikkerhet?,Kongsberg Gruppen Kongsberg Aviation Maintenance Services avd Rygge,2026-07-27T00:00:00+02:00,2026-08-17T00:00:00+02:00,RYGGE,Not classified,"Sikkerhetsanalytikere mv., Informasjonssikkerhetskonsulent, Sikkerhetsanalytikere mv., IT Security Advisor, Sikkerhetsanalytikere mv., Chief Information Security Officer (CISO), sjef for IKT-sikkerhet","Governance, ISMS, ISO 27001, Informasjonssikkerhet, Luftfart, Revisjon, Risikostyring, Sikkerhetskultur, Sikkerhetsrådgiver, Sikkerhetsstyring",True,False,True
65a699f8-0203-457f-aeac-2ecea336c1ef,EUROSPAR Larsgården søker butikkmedarbeider deltid til kveld og helg,EUROSPAR Larsgården,2026-07-27T00:00:00+02:00,2026-08-16T23:59:59+02:00,ÅLESUND,Not classified,"Butikkmedarbeider dagligvarebutikk, Butikkmedarbeider dagligvarebutikk, Butikkmedarbeidere","Butikk, Butikkmedarbeider, Dagligvare, Ekstrahjelp, Kasse, Kundeservice, Salgsmedarbeider, Varepåfylling",True,False,True
6607a966-3f35-4f0d-a39a-feecf0cf8298,Er du den nye selgeren ved Narvesen Strandtorget Lillehammer?,Isak Skar,2026-07-27T00:00:00+02:00,2026-08-25T00:00:00+02:00,LILLEHAMMER,Not classified,"Selger, Selger, Butikkmedarbeidere","Butikk, Kasse, Kiosk, Kundeservice, Kveldsarbeid, Matservering, Ryddighet, Salg, Selger, Serviceinnstilt",True,False,True
6626edba-1f8c-48f3-905f-8e7a749cec90,Lege i spesialisering 2-3,"Gyn/føde avdeling, Elverum, Sykehuset Innlandet HF",2026-07-27T00:00:00+02:00,2026-08-11T00:00:00+02:00,ELVERUM,Not classified,"Allmennpraktiserende leger, Lege i spesialisering, Legespesialister, Lege i spesialisering (LIS2)","Fødselshjelp, Gynekologi, Klinisk erfaring, LIS, Lege, Lege i spesialisering, Pasientbehandling, Sykehus",True,False,True
6638b7fc-9f6c-4c5a-ac4c-c62a9bf60ce4,Vil du være med å bygge og videreutvikle Skatteetatens kjerneplattform i sky?,"Skatteetaten, IT",2026-07-27T00:00:00+02:00,2026-08-17T00:00:00+02:00,OSLO,Not classified,"Programvareutviklere, Sky-arkitekt","Automatisering, Azure, DevOps, IT, Infrastructure as Code, Overvåking, Plattformutvikler, Sikkerhet, Skyplattform, Utviklingsteam",True,False,True
6a278c98-6774-43e1-b592-a8f843f099d5,Teamleder bemanning – nøkkelrolle i en samfunnskritisk virksomhet,Boreal Sjø AS,2026-07-27T00:00:00+02:00,2026-08-05T00:00:00+02:00,SANDSLI,Not classified,"Personalsjefer, personalsjef, Bemanningsansvarlig","Administrasjon, Bemanning, Kontor, Koordinering, Kvalitetsarbeid, Leder, Operativ drift, Personalansvar, Teamleder, Transport",True,False,True
6a975949-6d9a-4b5c-bd32-a13e33676316,Jobbspesialist,Nav Stord // Regionkontor Sunnhordaland,2026-07-27T00:00:00+02:00,2026-08-10T00:00:00+02:00,STORD,Not classified,"Saksbehandlere innen sosiale ytelser, Veileder Nav i avdeling Marked og tiltak, Veileder Nav i avdeling Marked og tiltak, Jobbspesialist Nav","Arbeidsinkludering, Arbeidsmarked, Jobbspesialist, NAV, Oppfølging, Relasjonsarbeid, Rådgiver, Sosialt arbeid, Støtte, Veileder",True,False,True
6b97e6e7-01dc-4426-9c74-9d4d56291774,Helsesykepleier,"Stovner skolehelsetjeneste, Oslo kommune, Bydel Stovner",2026-07-27T00:00:00+02:00,2026-08-09T00:00:00+02:00,OSLO,Not classified,"Helsesykepleier, Helsesykepleier, Spesialsykepleiere","Barn og unge, Forebyggende helsearbeid, Helsestasjon, Helsesykepleier, Koordinator, Skole, Skolehelsetjeneste, Sykepleier, Tverrfaglig samarbeid",True,False,True
6c4618e4-a924-48ed-b353-f6f6cb8f7464,🌟 Vil du bli en trygg og betydningsfull person i livet til vår lille jente?,Prima Assistanse avdeling Rogaland,2026-07-27T00:00:00+02:00,2026-09-02T23:59:59.999999999+02:00,EGERSUND,Not classified,"Hjemmehjelper, Brukerstyrt personlig assistent (BPA), Brukerstyrt personlig assistent (BPA)","Assistent, BPA-assistent, Barnepass, Epilepsi, Hjemmebasert omsorg, Nattarbeid, Omsorg, Stell",True,False,True
6cae5b76-0735-4dff-b535-d00df2e4161e,Espira Marienfryd Barnehage søker leken og nysgjerrig barnehagelærer!,Espira Marienfryd,2026-07-27T00:00:00+02:00,2026-08-07T00:00:00+02:00,OSLO,Not classified,"Barnehagelærer, Barnehagelærer, Førskolelærere","Barn, Barnehage, Barnehagelærer, Lek, Omsorg, Pedagog, Pedagogisk arbeid, Teamarbeid, Utvikling",True,False,True
6ddb22ca-fa51-4588-bcc9-8c83a164091e,Europris Skotterud søker assisterende butikksjef til 80% stilling,Europris Skotterud,2026-07-27T00:00:00+02:00,2026-08-16T00:00:00+02:00,SKOTTERUD,Not classified,"Butikkmedarbeidere, Butikkmedarbeider, Butikkmedarbeider","Butikk, Butikkmedarbeider, Butikkselger, Kasse, Kundeservice, Salgsarbeid, Vareeksponering, Varepåfylling",True,False,True
6de6420a-7b0f-4a23-b33d-677aa27c030a,Vi søker sykepleier/spesialsykepleier til arbeid på natt ,"Klinikk psykisk helse og avhengighet, Akuttpsykiatrisk mottaksenhet, Oslo universitetssykehus HF",2026-07-27T00:00:00+02:00,2026-08-10T00:00:00+02:00,OSLO,", ","Spesialsykepleier, Spesialsykepleiere, Sykepleiere, Sykepleier, sykepleier","Akuttpsykiatri, Medikamenthåndtering, Nattarbeid, Pasientbehandling, Psykisk helsevern, Relasjonsbygging, Spesialsykepleier, Sykehus, Sykepleier, Turnus",True,True,True
6df1ee51-6e1c-4033-84bf-60ca185d165e,Barnehagemedarbeider ,"Gransletta barnehage, Oslo kommune, Bydel Alna",2026-07-27T00:00:00+02:00,2026-08-10T00:00:00+02:00,OSLO,Not classified,"Barnehageassistent, Barnehageassistent, Barnehage- og skolefritidsassistenter mv., Barnehagemedarbeider","Assistent, Barn, Barnehage, Barnehagemedarbeider, Foreldresamarbeid, Lek, Omsorg, Pedagogisk arbeid, Språkutvikling",True,False,True
6e3eb548-c77d-4ca6-8a47-66e28de6c387,Sykepleiere og vernepleiere,"Enhet for sykehjem, Lindesnes kommune",2026-07-27T00:00:00+02:00,2026-08-16T00:00:00+02:00,MANDAL,", ","Sykepleier, Sykepleiere, Vernepleiere, Vernepleier, personlig assistent","Autorisasjon, Eldreomsorg, Helsefag, Pasientbehandling, Sykehjem, Sykepleier, Teamarbeid, Turnusarbeid, Tverrfaglig samarbeid, Vernepleier",True,True,True
6e3f2f46-6925-4460-9623-37098cdcf09b,"Rådgiver(1436), Regnskapsenheten, Økonomiseksjonen, 1-2 stillinger 30009502, 30001172",Utenriksdepartementet,2026-07-27T00:00:00+02:00,2026-08-23T00:00:00+02:00,OSLO,", ","Høyere saksbehandlere i offentlig og privat virksomhet, Rådgiver (offentlig administrasjon), Rådgivere/forskere, samfunnsøkonomi, Økonom, økonom","Bokføring, ERP, Faktura, Internkontroll, Kontor, Opplæring, Regnskap, Rådgiver, Statlig økonomi, Økonomi",True,True,True
708a68c8-3e46-41fe-a9aa-9c87aac4c0cf,Liker du å møte mennesker og trives med å yte god service?,EXTRA Rakkestad,2026-07-27T00:00:00+02:00,2026-08-10T00:00:00+02:00,RAKKESTAD,Not classified,"Butikkmedarbeidere, Butikkmedarbeider, Butikkmedarbeidere, Butikkmedarbeider dagligvarebutikk, spesialisert selger","Butikk, Butikkmedarbeider, Ekstrahjelp, Kasse, Kundeservice, Salg, Service, Tilkallingsvikar, Varemottak, Varepåfylling",True,False,True
71106daa-34c4-4507-ab55-7a993bcf5d89,BPA søkes til ungdom (17 år) – Oslo,Prima Assistanse avdeling Romerike,2026-07-27T00:00:00+02:00,2026-09-08T00:00:00+02:00,OSLO,Not classified,"Brukerstyrt personlig assistent (BPA), Brukerstyrt personlig assistent (BPA), Hjemmehjelper","Assistent, Autisme, BPA, Hjemmet, Omsorg, Personlig assistent, Støtte, Ungdom",True,False,True
722054b5-0503-494e-986e-32637927448c,Morsom jobb i butikk -  Nille Hellsenteret,Nille Hellsenteret,2026-07-27T00:00:00+02:00,2026-08-16T00:00:00+02:00,STJØRDAL,Not classified,"Butikkmedarbeider, Butikkmedarbeider, Butikkmedarbeidere","Butikk, Butikkarbeid, Butikkmedarbeider, Butikkselger, Kasse, Kundeservice, Salgsmedarbeider, Service, Varepåfylling",True,False,True
723344fc-db41-48aa-9d6b-70703a862e54,Vil du bli min nye assistent?,Solid Assistanse,2026-07-27T00:00:00+02:00,2026-08-25T00:00:00+02:00,HOMMELVIK,Not classified,"Brukerstyrt personlig assistent (BPA), Brukerstyrt personlig assistent (BPA), Hjemmehjelper","Assistent, BPA, Brukerstyrt personlig assistanse, Helse, Hjemmehjelp, Hjemmetjeneste, Omsorg, Personlig assistent, Praktisk bistand, Støtte",True,False,True
72716384-7412-4c38-a581-283acaf0e375,KIWI Reinsvoll søker etter tilkallingshjelp,KIWI Reinsvoll,2026-07-27T00:00:00+02:00,2026-08-17T23:59:59+02:00,REINSVOLL,Not classified,"Butikkmedarbeider, Butikkmedarbeider, Butikkmedarbeidere","Butikk, Butikkmedarbeider, Dagligvare, Kasse, Kundeservice, Salgsmedarbeider, Serviceinnstilling, Varepåfyller",True,False,True
729e7253-c15c-4831-ab6c-bce7aea33b58,Fysioterapeut,"Rehabiliteringsklinikken, St. Olavs hospital",2026-07-27T00:00:00+02:00,2026-08-09T00:00:00+02:00,TRONDHEIM,Not classified,"Fysioterapeut, Fysioterapeut, Fysioterapeuter","Fysioterapeut, Gruppetrening, Hjerterehabilitering, Kreftbehandling, Kvinnehelse, Nevrologi, Pasientbehandling, Poliklinikk, Rehabilitering, Sykehus",True,False,True
738bdbef-387b-4a0d-8ec2-82a1f9026c73,Psykologspesialist,Avdeling for fysikalsk medisin og rehabilitering,2026-07-27T00:00:00+02:00,2026-08-16T00:00:00+02:00,MOSS,Not classified,"Psykologer, Psykologspesialist, psykolog","Klinisk psykologi, Psykolog, Psykologspesialist, Rehabilitering, Smertebehandling, Somatikk, Sykehus, Tverrfaglig samarbeid, Utredning",True,False,True
748b7fb2-ea73-4357-9928-0f7fd6ebd408,"AMK operatør, vi søker deg som ønsker å jobbe i frontlinjen i den akuttmedisinske kjeden🧡","Enhet AMK Finnmark, Finnmarkssykehuset HF",2026-07-27T00:00:00+02:00,2026-08-13T00:00:00+02:00,KIRKENES,", ","Ambulansearbeider, Ambulansearbeider, Ambulansepersonell, Sykepleiere, AMK-operatør helse","AMK-operatør, Akuttmedisin, Ambulanse, Ambulansefagarbeider, Helseberedskap, Kommunikasjonssentral, Livreddende førstehjelp, Nødtelefon, Operasjonssentral, Paramedisiner",True,True,True
7510c106-67f8-43ad-9aac-589dbd4ed728,"Vil du bygge bro mellom forretning, teknologi og data?",IT,2026-07-27T00:00:00+02:00,2026-08-20T00:00:00+02:00,OSLO,", ","Informasjonsrådgivere, Informasjonsmedarbeider, Databasedesignere og -administratorer, Dataarkitekt, Databasedesignere og -administratorer, Databaseadministrator, databaseadministrator","Analyse, Dataarkitekt, Databaser, Dataplattform, Datavarehus, IT-arkitektur, Informasjonsarkitekt, Løsningsarkitekt, Offentlig sektor, Systemutvikling",True,True,True
77008b19-fd3f-4e5f-8304-722408cd845e,KIWI Spydeberg søker etter butikkmedarbeider deltid 20 %,KIWI Spydeberg,2026-07-27T00:00:00+02:00,2026-08-09T23:59:59+02:00,SPYDEBERG,Not classified,"Butikkmedarbeider dagligvarebutikk, Butikkmedarbeider dagligvarebutikk, Butikkmedarbeidere","Butikk, Butikkmedarbeider, Dagligvare, Hyllerydding, Kasse, Kundeservice, Salgsmedarbeider, Service, Varepåfyller",True,False,True
77c823c9-e8d8-478d-aa4e-e4c2b23fd3fc,"Vil du stå i front for utvikling, kvalitet og gode brukeropplevelser?",Nav arbeid og ytelser Innlandet,2026-07-27T00:00:00+02:00,2026-08-23T00:00:00+02:00,HAMAR,Not classified,"Andre administrative ledere, Avdelingsleder (offentlig administrasjon)","Administrasjon, Avdelingsleder, Endringsledelse, Kontor, Ledelse, Leder, NAV, Offentlig forvaltning, Personalansvar, Utviklingsarbeid",True,False,True
77f759c3-3387-4233-a20a-99dbbfccadf8,Bedriftsøkonomisk rådgiver - Lillehammer,"SpareBank 1 Regnskapshuset SMN, Lillehammer",2026-07-27T00:00:00+02:00,2026-08-16T00:00:00+02:00,LILLEHAMMER,", ","Finans- og investeringsrådgivere, Bedriftsøkonom, Kundebehandlere lån og kreditt, Bedriftskunderådgiver (bank), Bedriftsrådgiver i bank, Kundebehandlere lån og kreditt, Økonomisk rådgiver (bank), Kundebehandlere lån og kreditt","Bedriftsrådgiver, Finans, Kontor, Regnskap, Regnskapsfører, Revisor, Rådgivning, Økonomi, Økonomisk rådgiver",True,True,True
