conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82de2df7-0d6c-42b1-94ac-b3e9a029e917,bruke back-up utstyr,released,skill/competence,cross-sector,bruke sikkerhetskopierings- og gjenopprettingsverktøy,"Bruke verktøy som gjør det mulig for brukerne å kopiere og arkivere dataprogramvare, konfigurasjoner og å gjenopprette dem i tilfelle tap.",http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,beskytte it-enheter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8300443c-c793-4102-bff5-aa917a0cb39f,definere veikart for blokkjede i applikasjoner,released,skill/competence,cross-sector,lage et blockchain-veikart i applikasjoner,"Definere og følge et veikart for innføring av blokkjede i et bestemt bruksområde. Identifiserer de viktigste handlingene og rollene som kreves, samt de viktige milepælene og leveransene som skal oppnås.
	",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,designe it-system eller -programvare
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83218cac-3599-417e-93d2-26013cdccd98,tjenesteorientert modellering,released,knowledge,sector-specific,,"Prinsipper og grunnbegreper for tjenesteorientert modellering for virksomhets- og programvaresystemer som tillater utforming og spesifikasjon av tjenesteorienterte virksomhetssystemer innenfor en rekke arkitektoniske stiler, f.eks. foretaksarkitektur og programarkitektur.",http://data.europa.eu/esco/isced-f/0612,utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8327754d-3990-4056-b07e-4faa49cfcd26,fornye IKT,released,skill/competence,sector-specific,,"Utforme og beskrive nye unike forsknings- og innovasjonsideer innen informasjons- og kommunikasjonsteknologi, sammenligne med ny teknologi og utvikling, og planlegge utviklingen av nye ideer.",http://data.europa.eu/esco/skill/f975091a-e5a5-4472-ac17-11680e53e98f | http://data.europa.eu/esco/skill/c2a0c52c-0b4b-4180-a918-92650ea3b458 | http://data.europa.eu/esco/skill/ab877a24-335d-4676-b366-c5c06651481a,"søke innovasjon i gjeldende praksis | tenke innovativt | kommunikasjon, samarbeid og kreativitet"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8359bd04-d2cb-4757-af1f-39a921df9efe,fjerne datamaskinvirus eller skadelig programvare fra en datamaskin,released,skill/competence,cross-sector,,Gjennomføre tiltak for å fjerne datavirus eller andre typer skadelig programvare fra en datamaskin.,http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,beskytte it-enheter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8369c2d6-c100-4cf6-bd83-9668d8678433,benytte maskinlæring,released,skill/competence,sector-specific,,"Bruke teknikker og algoritmer for å samle inn data, lære av informasjonen og utarbeide prognoser i forbindelse med optimalisering av program, tilpasning av applikasjon, mønstergjenkjenning, filtrering, søkemotorer og maskinell synsevne.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programmering av datasystemer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8369ede5-4200-4a44-be2e-bc60ef959259,Microsoft Visual C++,released,knowledge,sector-specific,,"Dataprogrammet Visual C++ er en serie programvareutviklingsverktøy for skriveprogrammer, f.eks. kompilator, feilsøkingsprogram, koderedigeringsprogram og kodehøydepunkter samlet i et enhetlig brukergrensesnitt. Det er utviklet av programvareselskapet Microsoft.",http://data.europa.eu/esco/skill/925463a7-d51f-4d5b-9f79-4d28cf30acde | http://data.europa.eu/esco/isced-f/0611,integrert utviklingsmiljøprogramvare | bruk av datamaskiner
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83934f53-5ffa-478f-9f8f-b779e9b4fc7a,selvbetjeningsteknologi innen turisme,released,knowledge,sector-specific,,"Bruken av selvbetjeningsteknologi i reiselivsbransjen: nettbestilling, selvinnsjekk på hoteller og hos flyselskaper, slik at kundene selv kan utføre og fullføre reservasjoner ved hjelp av digitale verktøy.
	",http://data.europa.eu/esco/isced-f/0619,ikke annetsteds klassifisert informasjons- og kommunikasjonsteknologi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83b33952-3872-46ec-9a2e-b28f91303a7e,overvåke utvikling av programvare,released,skill/competence,sector-specific,,"Organisere, planlegge og føre tilsyn med utviklingen av applikasjonene og rammeverket for å skape et programvareprodukt, fra de første planleggingsfasene til testing av det ferdige produktet.",http://data.europa.eu/esco/skill/aab9f44d-fe0e-46d8-a470-11ce82a64846,veilede et team eller en gruppe
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83b493c8-4837-41e3-9800-cff1df06cf38,konfigurere systemer for medieintegrering,released,skill/competence,occupation-specific,,"Definere og konfigurer forholdet mellom innkommende og utgående signaler for applikasjoner i forbindelse med forestillinger og arrangementer. Bruke visuell programmeringsprogramvare til å oversette de brukte signalprotokollene, oppdatere, slå sammen eller dele opp datastrømmer.
	",http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,betjene audiovisuelt utstyr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/84251cb1-babf-4d17-a3cd-baa642c24c8d,IBM Informix,released,knowledge,sector-specific,,"Dataprogrammet IBM Informix er et verktøy for å opprette, oppdatere og administrere databaser, utviklet av programvareselskapet IBM.",http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f | http://data.europa.eu/esco/isced-f/0612,systemer for databaseadministrering | utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/84f583f4-f32a-4202-9b92-e25f0c978410,kjernebankprogramvare,released,knowledge,sector-specific,kjernebankapplikasjon,"Utvalg av programvare for styring av kjernebankaktiviteter (f. eks. innskudd, betalinger, lån, banktransaksjoner, kundedata) og andre funksjoner knyttet til bankvirksomhet.
	",http://data.europa.eu/esco/isced-f/0611,bruk av datamaskiner
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/84f58e3d-8669-4d83-8c1d-5dd1e73a654f,lage databasediagrammer,released,skill/competence,sector-specific,,Utarbeide databasedesignmodeller og -diagrammer som etablerer strukturen av en database ved hjelp av modellprogramvareverktøy som skal implementeres i videre prosesser.,http://data.europa.eu/esco/skill/29fb0fb5-dfc4-4098-ac9b-3a712000f48f | http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,administrere database | bruke databaser | designe it-system eller -programvare
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/84f73180-4a45-49f4-9140-cb49bbc29531,stille skannerkontroller,released,skill/competence,sector-specific,,"Bruke mus, tastatur eller andre kontroller for å konfigurere skanneren på en nøyaktig måte.",http://data.europa.eu/esco/skill/a1a032e1-4b7a-4603-8516-43d83707ffac | http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,sette opp maskinkontroller | bruk av digitale verktøy for å kontrollere maskineriet
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/85038d57-1fdd-40de-b908-2c005545a8c3,SketchBook Pro,released,knowledge,sector-specific,,Dataprogrammet SketchBook Pro er et grafisk IKT-verktøy som muliggjør digital redigering og sammensetning av grafikk for å generere både 2D-rastergrafikk og 2D-vektorgrafikk. Det er utviklet av programvareselskapet Autodesk.,http://data.europa.eu/esco/isced-f/0611 | http://data.europa.eu/esco/skill/a71577b2-7550-4222-88ee-dcbd2d881516,bruk av datamaskiner | programvare for redigering av grafikk
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8542b62b-18b1-4c7f-9d4e-e717c10fbd72,produsere tekstildesign,released,skill/competence,sector-specific,,Tegne skisser for tekstildesign for hånd eller på datamaskin med spesialisert CAD-programvare (datamaskinassistert designprogramvare).,http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,designe systemer og produkter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/85616cc4-98bf-4355-9cf1-72ff11752848,utvikle IKT-enhetsdriver,released,skill/competence,occupation-specific,,Utvikle en programvare som styrer en IKT-enhet og dens samspill med andre applikasjoner.,http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programmering av datasystemer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/85a67bc3-708c-4eab-86f6-4529d01d12a6,bidra til utvikling av biometriske systemer,released,skill/competence,occupation-specific,,"Bidra til utvikling eller optimalisering av teknologiske systemer, som er basert på konkrete biologiske data, via algoritmer for å identifisere mennesker.",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,designe it-system eller -programvare
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/85f46538-ae70-498a-bfbc-b8ddafe96c7d,nivåer av programvaretesting,released,knowledge,sector-specific,,"Nivåene for testing i programvareutviklingsprosessen, f.eks. utvikling av programvare, f.eks. enhetstesting, systemtesting og aksepttesting.",http://data.europa.eu/esco/isced-f/0613,utvikling og analyse av programvare og dataprogrammer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/861313ba-3a1a-4d33-842a-1b8e45e2415b,administrere eldre IKT-implikasjon,released,skill/competence,sector-specific,,"Føre tilsyn med overføringsprosessen fra et utdatert system til et oppdatert system ved å kartlegge, finne grensesnitt, flytte, dokumentere og endre data.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"innhente, forvalte og lagre data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/861cc783-6d4c-442e-9081-3a6e389be454,installere elektronisk kommunikasjonsutstyr,released,skill/competence,sector-specific,,Utarbeide og rulle ut digital og analog elektronisk kommunikasjon. Forstå koblingsskjemaer og utstyrsspesifikasjoner.,http://data.europa.eu/esco/skill/52797dce-911c-4e6d-b0cb-491f6469014f | http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060,"installere elektrisk og elektronisk utstyr | installere og reparere elektrisitets-, elektro- og presisjonsutstyr"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8645704c-a896-4ac1-8189-9ac5586d5c3a,forberede detaljerte arbeidstegninger for interiørdesign,released,skill/competence,sector-specific,,Forberede tilstrekkelig detaljerte arbeidstegninger eller digitale bilder ved hjelp av programvare for å formidle et realistisk bilde av det innvendige designprosjektet.,http://data.europa.eu/esco/skill/ac51e567-2261-48c7-b0cb-97c07fc60b6c | http://data.europa.eu/esco/skill/a556a3db-cd48-42a5-825c-f95f6f5ccbfe,utvikle spesifikk interiørdesign | skape visuelle utstillinger og dekorasjoner
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,TypeScript,released,knowledge,sector-specific,,"Teknikkene og prinsippene for utvikling av programvare, f.eks. analyse, algoritmer, koding, testing og utarbeiding av programmeringsparadigmer i TypeScript.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,dataprogrammering | utvikling og analyse av programvare og dataprogrammer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8682024b-2c8b-4de4-8cd7-23ea6169da57,betjene signalgenerator,released,skill/competence,cross-sector,,"Betjene elektroniske enheter eller programvare som produserer digitale eller analoge repeterende eller ikke-repeterende elektroniske signaler for å designe, teste og reparere elektronisk og akustisk utstyr.",http://data.europa.eu/esco/skill/4d6a48ae-352e-4823-bc3a-3f3e9e2cae86,tilgang til og analyse av digitale data
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8696aff0-18c0-4ba6-a4d0-9a21861b3e5e,World Wide Web Consortium-standarder,released,knowledge,cross-sector,,"Standardene, de tekniske spesifikasjonene og retningslinjene utarbeidet av den internasjonale organisasjonen World Wide Web Consortium (W3C), som gjør det mulig å utforme og utvikle nettprogrammer.",http://data.europa.eu/esco/isced-f/0613,utvikling og analyse av programvare og dataprogrammer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/86f7126d-97fd-4da5-be96-d1cf6ecd54e6,Microsoft Visio,released,knowledge,sector-specific,,Dataprogrammet Microsoft Visio er et grafisk IKT-verktøy som muliggjør digital redigering og sammensetning av grafikk for å generere både 2D-rastergrafikk og 2D-vektorgrafikk. Det er utviklet av programvareselskapet Microsoft.,http://data.europa.eu/esco/isced-f/0611 | http://data.europa.eu/esco/skill/a71577b2-7550-4222-88ee-dcbd2d881516,bruk av datamaskiner | programvare for redigering av grafikk
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8759c352-8b00-498f-985a-935f13e1b043,hjelpemidler,released,knowledge,cross-sector,,Feltet som omhandler personer som trenger tjenestedyr og arbeid med hjelpemidler og teknologier.,http://data.europa.eu/esco/isced-f/0921,omsorg for eldre og voksne med nedsatt funksjonsevne
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8764d4b1-e069-44f2-8baa-fb1eee1850ec,Oracle Application Development Framework,released,knowledge,sector-specific,,"Java-programvareutviklingsmiljøet som gir bestemte funksjoner og komponenter (for eksempel forbedrede funksjoner for gjenbruk, visuell og deklarativ programmering) som støtter og veileder utviklingen av virksomhetsprogrammer.",http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17 | http://data.europa.eu/esco/isced-f/0613,programvarerammeverk | utvikling og analyse av programvare og dataprogrammer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8785ccda-6f9f-4cf3-9033-fda10653d0be,JSSS,released,knowledge,sector-specific,,"Dataspråket JSSS er et stilarkspråk som gir et språk som viser en presentasjon av strukturerte dokumenter. Disse dokumentene må holde seg til stilark, et sett med regler, f.eks. skrift, farge og oppsett.",http://data.europa.eu/esco/skill/c2999f0c-eb37-4cdf-b9b0-82107b628794 | http://data.europa.eu/esco/isced-f/0612,stilarkspråk | utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/87f31087-4c7c-4a71-b7b8-4039d94b4c12,analysere 3D-prototyper av klær,released,skill/competence,occupation-specific,justere 3d-prototypen,"Analysere prototypen for å justere mønsteret for kleselementene på en 3D-avatar.
	",http://data.europa.eu/esco/skill/a556a3db-cd48-42a5-825c-f95f6f5ccbfe,skape visuelle utstillinger og dekorasjoner
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/88564d2d-2dc9-4789-864a-f9cb73f389ec,vedlikeholde dataangivelseskrav,released,skill/competence,sector-specific,,Opprettholde forhold for registrering av data. Følge framgangsmåter og bruke teknikker for dataprogram.,http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,legge inn og transformere opplysninger
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/88b9ac3d-1c1d-44d1-9584-c4f5dd2503b3,forbedre brukervennlighet,released,skill/competence,occupation-specific,,"Forskning på og utprøving av nye metoder for å gjøre et produkt, for eksempel et nettsted eller kart, lettere å bruke og forstå.",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,designe it-system eller -programvare
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/89227433-950f-4d9d-b0b0-abc33356ab42,administrere datamaskinbaserte styringssystemer for transportdrift,released,skill/competence,occupation-specific,,"Administrere digitale driftskontrollsystemer for å sikre dataoverføring mellom busser, overvåke sanntidsopplysninger om infrastruktur, trafikktilstander, trafikklys, kontrollere talemeldinger på busser og gi passasjerer opplysninger i sanntid.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"innhente, forvalte og lagre data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8975edb1-d2cb-4c49-a3c0-3b21a9ab8797,håndtere CNC-bormaskin,released,skill/competence,cross-sector,,"Håndtere en CNC-maskin for å kutte i metall, tre, plast eller lignende, og bruke den i tråd med forskriftene.",http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,bruk av digitale verktøy for å kontrollere maskineriet
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/897b393f-e7e0-4248-a40d-d77119694e83,distribuert databehandling,released,knowledge,sector-specific,,Programvareprosessen der datakomponenter virker sammen over et nett og sender meldinger for å kommunisere sine handlinger.,http://data.europa.eu/esco/isced-f/0612,utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/89839842-a111-411f-b64a-94354d6118e0,kvanteteknologi,released,knowledge,sector-specific,prinsipper for kvanteteknologi,"Teknologien som fungerer gjennom prinsipper for kvantemekanikk som kvantesammenfiltring og kvantesuperposisjon.
	",http://data.europa.eu/esco/isced-f/0588,"tverrfaglige programmer og kvalifikasjoner innen naturvitenskap, matematikk og statistikk"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/89d574b8-f0ea-4ae8-9008-f575e37e9f11,implementere smartkontrakter,released,skill/competence,cross-sector,bruke smarte kontrakter,"Implementere smartkontrakter for ulike applikasjoner, og i de viktigste smarte kontraktsrammene som Bitcoin og Ethereum, og i de best egnede programmeringsspråkene som Solidity, Rust, JavaScript, Vyper og Yul.
	",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,designe it-system eller -programvare
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef,datateknikk,released,knowledge,cross-sector,,"Teknikkdisiplin som kombinerer informatikk med elektroteknikk for å utvikle maskinvare og programvare for datamaskiner. Datateknikk omhandler elektronikk, programvaredesign og integrasjon av maskinvare og programvare.",http://data.europa.eu/esco/isced-f/0714,elektronikk og automasjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8a16ada9-2794-4c81-bb48-5ec1cfbcf1db,bruke telecine-apparat,released,skill/competence,sector-specific,,Bruke et bilderørsystem eller en ladekoblet  telecine som produserer hvitt lys for å fargekorrigere film ved å eksponere den for dette lyset.,http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,betjene audiovisuelt utstyr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8a211052-4bec-49c2-9b4e-7914c37d21b4,mikroprosessorer,released,knowledge,cross-sector,,Dataprosessorer på en mikroskala som integrerer den sentrale prosessoren (CPU) på en enkelt brikke.,http://data.europa.eu/esco/isced-f/0611,bruk av datamaskiner
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8a30eb28-eca0-4ab6-8c05-32c47d3e0dd6,BlackArch,released,knowledge,sector-specific,,"BlackArch Linux-distribusjonen er et verktøy for penetrasjonstesting som tester sikkerhetssvakheter i systemet, for potensielt uautorisert tilgang til systeminformasjon.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436,utvikling og analyse av programvare og dataprogrammer | verktøy for penetrasjonstesting
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8a6394d1-f44f-4b0d-81d5-7201fc025ba8,utvikle e-læringsplan,released,skill/competence,cross-sector,,"Utvikle en strategisk plan for å maksimere produksjon av utdanningsteknologi, både internt i organisasjonen og eksternt.",http://data.europa.eu/esco/skill/7e0b93e0-0de7-4607-b07f-27a6828d3ff0,utvikle utdanningsordninger
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8a7a0d46-d88a-4ab0-bfa4-d861a82bab3c,betjene fjernkringkastingsutstyr,released,skill/competence,sector-specific,,Betjene utstyr som brukes til kringkasting fra steder som er langt fra stasjonen. Oppfangingsenheten (RPU) er det vanligste verktøyet for denne kommunikasjonen.,http://data.europa.eu/esco/skill/af529b5d-a055-4dfa-a386-1b1c1c8670e3 | http://data.europa.eu/esco/skill/0256f6b0-f4a9-4c5e-9cfd-96d58a2a70fe | http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,betjene kringkastingsutstyr | betjene radioutstyr | betjene kommunikasjonsutstyr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8afe68ff-b261-4fa8-ab25-bb30b0e5c292,bevegelsesgrafikk,released,knowledge,cross-sector,,"Teknikkene og programvaren for å skape illusjonen av bevegelse, f.eks. keyframing, Adobe After Effects og Nuke.",http://data.europa.eu/esco/isced-f/0211,audiovisuell teknikk og medieproduksjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8b94aa1e-89c9-459d-b3b4-1dfab8dec2df,bruke programvarebiblioteker,released,skill/competence,sector-specific,,Bruke kodesamlinger og programvarepakker som fanger opp ofte brukte rutiner for å hjelpe programmerere med å forenkle arbeidet sitt.,http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"innhente, forvalte og lagre data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8bbdb795-0deb-478f-91e4-5238867ed8ba,blokkjedeterminologi,released,knowledge,sector-specific,blockchain-begreper,"Begrepene som brukes i blokkjedesektoren som inkluderer konto, attestering, blokk, bysantinsk feil, mynt, konsensus, krypto-, desentralisert applikasjon (DApp), DeFi, digital identitet, distribuert hovedbok, kryptering, eter, gaffel, hyperledger, Merkle trie, gruvedrift, node, NFT, autoritetsbevis, bevis på innsats, bevis på arbeid, offentlig/privat blokkjede, tillitsløs, gyldighetsbevis, 51 %-angrep etc.
	",http://data.europa.eu/esco/isced-f/0612,utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8bc3c77c-30c3-45e6-bd61-069ba433ecfe,programvareinfrastruktur for e-læring,released,knowledge,sector-specific,,"Nødvendige infrastrukturegenskaper og spesifikasjoner for å opprette et miljø for e-læring, som gir målgruppen læringserfaringer.",http://data.europa.eu/esco/isced-f/0613,utvikling og analyse av programvare og dataprogrammer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8c88d336-c249-4537-b26e-d679a85c4b9b,Ajax Framework,released,knowledge,sector-specific,,Ajax-programvareutviklingsmiljøene som gir bestemte funksjoner og komponenter som støtter og veileder utviklingen av nettprogrammer.,http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17 | http://data.europa.eu/esco/isced-f/0613,programvarerammeverk | utvikling og analyse av programvare og dataprogrammer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8ca08a35-2d2e-46f5-b440-8fc8ce736287,anvende presisjonslandbruk,released,skill/competence,sector-specific,,"Bruke moderne teknologi og utstyr med høypresisjonssystemer, geokartlegging og/eller automatiske styresystemer for landbruksvirksomhet.",http://data.europa.eu/esco/skill/64acded2-d944-4f85-a703-cfe9375f706a,betjene land- og skogbruksmaskiner
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8d17898e-cd9c-444d-b084-8708a5447747,betjene medisinsk avbildningsutstyr,released,skill/competence,sector-specific,,"Produsere medisinske bilder av høy kvalitet ved hjelp av teknologisk avansert medisinsk avbildningsutstyr, for eksempel CT (computertomografi), MR (magnetresonanstomografi), mobile røntgenmaskiner, ultralyd, nukleærmedisin med PET (positronemisjonstomografi) og SPECT (Single Photon Emission Computed Tomography).",http://data.europa.eu/esco/skill/872c0ddb-f056-4f51-afac-fc3d6fae0f5b,betjene medisinsk utstyr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8dcc1c68-1ebe-412b-b437-cab3c26da509,registrere data fra biomedisinske prøver,released,skill/competence,cross-sector,,"Bruke informasjonsteknologi for å registrere og analysere data fra biomedisinske tester, skrive rapporter om dataene og dele resultater med riktige personer.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c | http://data.europa.eu/esco/skill/561c2525-5bd8-4d86-8f45-820f4be7db93 | http://data.europa.eu/esco/skill/328733a7-6d84-420d-a65c-2a8014fadc60,"innhente, forvalte og lagre data | rapportere testfunn | registrere testdata"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8deb6cb7-15e3-4fd7-a9eb-644c23de95fa,bruke stenografidataprogram,released,skill/competence,cross-sector,,Bruke dataprogramvarer for stenografi for å skrive og oversette stenografi og bruke den i tradisjonelt lesbare avskrifter.,http://data.europa.eu/esco/skill/7df4c2c2-6d09-498d-9ad5-eb4ac6f4db1a | http://data.europa.eu/esco/skill/446a36a5-2376-439f-b46b-4a214ba0acdf,"anvende stenografi | bruke programvare for tekstbehandling, publisering og presentasjon"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8e46491b-7ae4-4add-bb6f-b8854e73c914,vedlikeholde automatisert belysningsutstyr,released,skill/competence,sector-specific,,"Konfigurere, kontrollere og reparere automatisert belysningsutstyr og vedlikeholde programvaren.",http://data.europa.eu/esco/skill/9f436e91-bc51-4d18-a3c7-17c1271e2ed0 | http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,"vedlikeholde belysningsutstyr | vedlikeholde elektrisitets-, elektro- og presisjonsutstyr"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8e91c9b3-45de-4db2-91df-138d10031cf0,logge senderavlesninger,released,skill/competence,sector-specific,,"Loggføre senderobservasjoner som kalibreringer av fjernkontrollutstyr, måling av utstyrsytelse, måling av antennefeltstyrke og andre avlesninger.",http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822 | http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,rapportere fakta | samle opplysninger fra fysiske eller elektroniske kilder
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8ee39fb7-8b46-490e-ae21-6e8b32854dd6,administrere forsendelse av programvaresystemer,released,skill/competence,sector-specific,,"Administrere forsendelsesprogramvare for å gjennomføre oppgaver som å generere arbeidsordre, planlegge ruter og annen virksomhet.",http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,bruk av digitale verktøy for å kontrollere maskineriet
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8efa6a7a-6556-4cb8-908d-59d3b5c58d2f,skyovervåking og -rapportering,released,knowledge,sector-specific,overvåking og rapportering av cloud computing | skyrapportering | skyovervåking,"Måledata og alarmer som bruker skybaserte overvåkingstjenester, spesielt måledata for ytelse og tilgjengelighet.
	",http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0 | http://data.europa.eu/esco/isced-f/0612,nettskyteknologier | utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8f113113-aa20-48f7-8da1-ac0051505d03,analysere melkekontrolltestresultater,released,skill/competence,occupation-specific,,"Analysere og dokumentere melkekontrolltestresultater basert på faglige standarder og bedriftskrav. Bruke programvare for melketesting, og tolke resultatene.",http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06 | http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e,analysere forretningsvirksomheter | administrere kvantitative data
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8f32e02a-9290-47ab-ad28-6567bfc2f17a,designprosess for blokkjedebaserte systemer,released,skill/competence,sector-specific,design av et blockchain-basert system | designprosess for blockchain-teknologi | designprosess for blockchain-applikasjonsarkitektur,"Design prosesser for blokkjedebaserte systemer som innebærer tydelig identifisering av problemer som skal løses gjennom blokkjede, spesifisere forretningskravene, identifisere en konsensusmekanisme, velge den mest passende blokkjeden-plattformen, designe blokkjedenoder, planlegge konfigurasjonen av blokkjeden, bygge API-er for blokkjede, designe brukergrensesnitt og integrere akseleratorer for optimalisering.
	",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,designe it-system eller -programvare
